REF_DATE,GEO,Age group,Sex,BMI,Number_of_Persons
2004,Ontario,75 years and over,Males,Obese Class I,38700
2004,Ontario,75 years and over,Females,Total Population,414900
2004,Ontario,75 years and over,Females,Underweight,12900
2004,Ontario,75 years and over,Females,Normal Weight,145100
2004,Ontario,75 years and over,Females,Overweight,153900
2004,Ontario,75 years and over,Females,Obese,102900
2004,Ontario,75 years and over,Females,Obese Class I,76000
2004,Ontario,75 years and over,Females,Obese Class II,18500
2004,Manitoba,"Total, 18 years and over",Both sexes,Total Population,826600
2004,Manitoba,"Total, 18 years and over",Both sexes,Underweight,11000
2004,Manitoba,"Total, 18 years and over",Both sexes,Normal Weight,299000
2004,Manitoba,"Total, 18 years and over",Both sexes,Overweight,283600
2004,Manitoba,"Total, 18 years and over",Both sexes,Obese,233000
2004,Manitoba,"Total, 18 years and over",Both sexes,Obese Class I,154300
2004,Manitoba,"Total, 18 years and over",Both sexes,Obese Class II,48700
2004,Manitoba,"Total, 18 years and over",Both sexes,Obese Class III,30000
2004,Manitoba,"Total, 18 years and over",Males,Total Population,408200
2004,Manitoba,"Total, 18 years and over",Males,Normal Weight,116400
2004,Manitoba,"Total, 18 years and over",Males,Overweight,162500
2004,Manitoba,"Total, 18 years and over",Males,Obese,124300
2004,Manitoba,"Total, 18 years and over",Males,Obese Class I,86400
2004,Manitoba,"Total, 18 years and over",Males,Obese Class II,26500
2004,Manitoba,"Total, 18 years and over",Males,Obese Class III,11400
2004,Manitoba,"Total, 18 years and over",Females,Total Population,418400
2004,Manitoba,"Total, 18 years and over",Females,Normal Weight,182600
2004,Manitoba,"Total, 18 years and over",Females,Overweight,121100
2004,Manitoba,"Total, 18 years and over",Females,Obese,108700
2004,Manitoba,"Total, 18 years and over",Females,Obese Class I,67900
2004,Manitoba,"Total, 18 years and over",Females,Obese Class II,22200
2004,Manitoba,"Total, 18 years and over",Females,Obese Class III,18600
2004,Manitoba,18 to 34 years,Both sexes,Total Population,268100
2004,Manitoba,18 to 34 years,Both sexes,Normal Weight,125100
2004,Manitoba,18 to 34 years,Both sexes,Overweight,81100
2004,Manitoba,18 to 34 years,Both sexes,Obese,53800
2004,Manitoba,18 to 34 years,Both sexes,Obese Class I,36900
2004,Manitoba,18 to 34 years,Both sexes,Obese Class II,11600
2004,Manitoba,18 to 34 years,Males,Total Population,147600
2004,Manitoba,18 to 34 years,Males,Normal Weight,61200
2004,Manitoba,18 to 34 years,Males,Overweight,50900
2004,Manitoba,18 to 34 years,Males,Obese,32100
2004,Manitoba,18 to 34 years,Males,Obese Class I,24400
2004,Manitoba,18 to 34 years,Females,Total Population,120500
2004,Manitoba,18 to 34 years,Females,Normal Weight,64000
2004,Manitoba,18 to 34 years,Females,Overweight,30200
2004,Manitoba,18 to 34 years,Females,Obese,21800
2004,Manitoba,18 to 34 years,Females,Obese Class I,12500
2004,Manitoba,18 to 34 years,Females,Obese Class II,7400
2004,Manitoba,18 to 24 years,Both sexes,Total Population,113600
2004,Manitoba,18 to 24 years,Both sexes,Normal Weight,60000
2004,Manitoba,18 to 24 years,Both sexes,Overweight,31700
2004,Manitoba,18 to 24 years,Both sexes,Obese,14500
2004,Manitoba,18 to 24 years,Males,Total Population,61600
2004,Manitoba,18 to 24 years,Males,Normal Weight,31000
2004,Manitoba,18 to 24 years,Males,Overweight,19900
2004,Manitoba,18 to 24 years,Females,Total Population,52000
2004,Manitoba,18 to 24 years,Females,Normal Weight,29000
2004,Manitoba,18 to 24 years,Females,Overweight,11800
2004,Manitoba,18 to 19 years,Both sexes,Total Population,39700
2004,Manitoba,18 to 19 years,Both sexes,Normal Weight,27800
2004,Manitoba,18 to 19 years,Males,Total Population,18900
2004,Manitoba,18 to 19 years,Males,Normal Weight,13200
2004,Manitoba,18 to 19 years,Females,Total Population,20800
2004,Manitoba,18 to 19 years,Females,Normal Weight,14600
2004,Manitoba,20 to 24 years,Both sexes,Total Population,73900
2004,Manitoba,20 to 24 years,Both sexes,Normal Weight,32200
2004,Manitoba,20 to 24 years,Both sexes,Overweight,25000
2004,Manitoba,20 to 24 years,Both sexes,Obese,10300
2004,Manitoba,20 to 24 years,Males,Total Population,42700
2004,Manitoba,20 to 24 years,Males,Normal Weight,17800
2004,Manitoba,20 to 24 years,Males,Overweight,15500
2004,Manitoba,20 to 24 years,Females,Total Population,31200
2004,Manitoba,20 to 24 years,Females,Normal Weight,14400
2004,Manitoba,25 to 34 years,Both sexes,Total Population,154500
2004,Manitoba,25 to 34 years,Both sexes,Normal Weight,65200
2004,Manitoba,25 to 34 years,Both sexes,Overweight,49300
2004,Manitoba,25 to 34 years,Both sexes,Obese,39300
2004,Manitoba,25 to 34 years,Both sexes,Obese Class I,25400
2004,Manitoba,25 to 34 years,Both sexes,Obese Class II,8700
2004,Manitoba,25 to 34 years,Males,Total Population,86000
2004,Manitoba,25 to 34 years,Males,Normal Weight,30200
2004,Manitoba,25 to 34 years,Males,Overweight,31000
2004,Manitoba,25 to 34 years,Males,Obese,24800
2004,Manitoba,25 to 34 years,Females,Total Population,68500
2004,Manitoba,25 to 34 years,Females,Normal Weight,35000
2004,Manitoba,25 to 34 years,Females,Overweight,18300
2004,Manitoba,25 to 34 years,Females,Obese,14500
2004,Manitoba,35 to 44 years,Both sexes,Total Population,155100
2004,Manitoba,35 to 44 years,Both sexes,Normal Weight,51800
2004,Manitoba,35 to 44 years,Both sexes,Overweight,45000
2004,Manitoba,35 to 44 years,Both sexes,Obese,58300
2004,Manitoba,35 to 44 years,Both sexes,Obese Class I,37300
2004,Manitoba,35 to 44 years,Males,Total Population,73300
2004,Manitoba,35 to 44 years,Males,Normal Weight,10400
2004,Manitoba,35 to 44 years,Males,Overweight,30400
2004,Manitoba,35 to 44 years,Males,Obese,32400
2004,Manitoba,35 to 44 years,Males,Obese Class I,26100
2004,Manitoba,35 to 44 years,Females,Total Population,81900
2004,Manitoba,35 to 44 years,Females,Normal Weight,41400
2004,Manitoba,35 to 44 years,Females,Overweight,14600
2004,Manitoba,35 to 44 years,Females,Obese,25900
2004,Manitoba,45 to 64 years,Both sexes,Total Population,252300
2004,Manitoba,45 to 64 years,Both sexes,Normal Weight,83200
2004,Manitoba,45 to 64 years,Both sexes,Overweight,95200
2004,Manitoba,45 to 64 years,Both sexes,Obese,73200
2004,Manitoba,45 to 64 years,Both sexes,Obese Class I,45300
2004,Manitoba,45 to 64 years,Both sexes,Obese Class II,17500
2004,Manitoba,45 to 64 years,Both sexes,Obese Class III,10300
2004,Manitoba,45 to 64 years,Males,Total Population,123700
2004,Manitoba,45 to 64 years,Males,Normal Weight,30500
2004,Manitoba,45 to 64 years,Males,Overweight,50200
2004,Manitoba,45 to 64 years,Males,Obese,43000
2004,Manitoba,45 to 64 years,Males,Obese Class I,26000
2004,Manitoba,45 to 64 years,Males,Obese Class II,11500
2004,Manitoba,45 to 64 years,Females,Total Population,128600
2004,Manitoba,45 to 64 years,Females,Normal Weight,52700
2004,Manitoba,45 to 64 years,Females,Overweight,45000
2004,Manitoba,45 to 64 years,Females,Obese,30200
2004,Manitoba,45 to 64 years,Females,Obese Class I,19400
2004,Manitoba,45 to 64 years,Females,Obese Class II,6000
2004,Manitoba,45 to 54 years,Both sexes,Total Population,149100
2004,Manitoba,45 to 54 years,Both sexes,Normal Weight,48700
2004,Manitoba,45 to 54 years,Both sexes,Overweight,61300
2004,Manitoba,45 to 54 years,Both sexes,Obese,39000
2004,Manitoba,45 to 54 years,Both sexes,Obese Class I,19700
2004,Manitoba,45 to 54 years,Both sexes,Obese Class II,11700
2004,Manitoba,45 to 54 years,Males,Total Population,69900
2004,Manitoba,45 to 54 years,Males,Normal Weight,18000
2004,Manitoba,45 to 54 years,Males,Overweight,31600
2004,Manitoba,45 to 54 years,Males,Obese,20200
2004,Manitoba,45 to 54 years,Males,Obese Class I,9000
2004,Manitoba,45 to 54 years,Females,Total Population,79200
2004,Manitoba,45 to 54 years,Females,Normal Weight,30700
2004,Manitoba,45 to 54 years,Females,Overweight,29700
2004,Manitoba,45 to 54 years,Females,Obese,18800
2004,Manitoba,45 to 54 years,Females,Obese Class I,10800
2004,Manitoba,55 to 64 years,Both sexes,Total Population,103200
2004,Manitoba,55 to 64 years,Both sexes,Normal Weight,34500
2004,Manitoba,55 to 64 years,Both sexes,Overweight,33800
2004,Manitoba,55 to 64 years,Both sexes,Obese,34100
2004,Manitoba,55 to 64 years,Both sexes,Obese Class I,25600
2004,Manitoba,55 to 64 years,Males,Total Population,53800
2004,Manitoba,55 to 64 years,Males,Normal Weight,12500
2004,Manitoba,55 to 64 years,Males,Overweight,18600
2004,Manitoba,55 to 64 years,Males,Obese,22700
2004,Manitoba,55 to 64 years,Males,Obese Class I,17000
2004,Manitoba,55 to 64 years,Females,Total Population,49400
2004,Manitoba,55 to 64 years,Females,Normal Weight,22000
2004,Manitoba,55 to 64 years,Females,Overweight,15300
2004,Manitoba,55 to 64 years,Females,Obese,11400
2004,Manitoba,55 to 64 years,Females,Obese Class I,8600
2004,Manitoba,65 years and over,Both sexes,Total Population,151100
2004,Manitoba,65 years and over,Both sexes,Normal Weight,38800
2004,Manitoba,65 years and over,Both sexes,Overweight,62400
2004,Manitoba,65 years and over,Both sexes,Obese,47700
2004,Manitoba,65 years and over,Both sexes,Obese Class I,34800
2004,Manitoba,65 years and over,Both sexes,Obese Class II,10600
2004,Manitoba,65 years and over,Males,Total Population,63600
2004,Manitoba,65 years and over,Males,Normal Weight,14200
2004,Manitoba,65 years and over,Males,Overweight,31000
2004,Manitoba,65 years and over,Males,Obese,16900
2004,Manitoba,65 years and over,Males,Obese Class I,9900
2004,Manitoba,65 years and over,Females,Total Population,87500
2004,Manitoba,65 years and over,Females,Normal Weight,24600
2004,Manitoba,65 years and over,Females,Overweight,31300
2004,Manitoba,65 years and over,Females,Obese,30800
2004,Manitoba,65 years and over,Females,Obese Class I,24900
2004,Manitoba,65 to 74 years,Both sexes,Total Population,82300
2004,Manitoba,65 to 74 years,Both sexes,Normal Weight,16400
2004,Manitoba,65 to 74 years,Both sexes,Overweight,34000
2004,Manitoba,65 to 74 years,Both sexes,Obese,30600
2004,Manitoba,65 to 74 years,Both sexes,Obese Class I,22100
2004,Manitoba,65 to 74 years,Males,Total Population,37500
2004,Manitoba,65 to 74 years,Males,Normal Weight,6700
2004,Manitoba,65 to 74 years,Males,Overweight,19100
2004,Manitoba,65 to 74 years,Males,Obese,10800
2004,Manitoba,65 to 74 years,Females,Total Population,44800
2004,Manitoba,65 to 74 years,Females,Normal Weight,9700
2004,Manitoba,65 to 74 years,Females,Overweight,14900
2004,Manitoba,65 to 74 years,Females,Obese,19800
2004,Manitoba,65 to 74 years,Females,Obese Class I,16700
2004,Manitoba,75 years and over,Both sexes,Total Population,68800
2004,Manitoba,75 years and over,Both sexes,Normal Weight,22400
2004,Manitoba,75 years and over,Both sexes,Overweight,28300
2004,Manitoba,75 years and over,Both sexes,Obese,17100
2004,Manitoba,75 years and over,Both sexes,Obese Class I,12700
2004,Manitoba,75 years and over,Males,Total Population,26100
2004,Manitoba,75 years and over,Males,Normal Weight,7500
2004,Manitoba,75 years and over,Males,Overweight,11900
2004,Manitoba,75 years and over,Males,Obese,6100
2004,Manitoba,75 years and over,Females,Total Population,42700
2004,Manitoba,75 years and over,Females,Normal Weight,14900
2004,Manitoba,75 years and over,Females,Overweight,16400
2004,Manitoba,75 years and over,Females,Obese,11000
2004,Manitoba,75 years and over,Females,Obese Class I,8300
2004,Saskatchewan,"Total, 18 years and over",Both sexes,Total Population,702600
2004,Saskatchewan,"Total, 18 years and over",Both sexes,Normal Weight,208300
2004,Saskatchewan,"Total, 18 years and over",Both sexes,Overweight,262000
2004,Saskatchewan,"Total, 18 years and over",Both sexes,Obese,216700
2004,Saskatchewan,"Total, 18 years and over",Both sexes,Obese Class I,130500
2004,Saskatchewan,"Total, 18 years and over",Both sexes,Obese Class II,37400
2004,Saskatchewan,"Total, 18 years and over",Both sexes,Obese Class III,48800
2004,Saskatchewan,"Total, 18 years and over",Males,Total Population,346900
2004,Saskatchewan,"Total, 18 years and over",Males,Normal Weight,87600
2004,Saskatchewan,"Total, 18 years and over",Males,Overweight,154500
2004,Saskatchewan,"Total, 18 years and over",Males,Obese,99800
2004,Saskatchewan,"Total, 18 years and over",Males,Obese Class I,67800
2004,Saskatchewan,"Total, 18 years and over",Males,Obese Class II,19500
2004,Saskatchewan,"Total, 18 years and over",Females,Total Population,355700
2004,Saskatchewan,"Total, 18 years and over",Females,Normal Weight,120700
2004,Saskatchewan,"Total, 18 years and over",Females,Overweight,107600
2004,Saskatchewan,"Total, 18 years and over",Females,Obese,116900
2004,Saskatchewan,"Total, 18 years and over",Females,Obese Class I,62700
2004,Saskatchewan,"Total, 18 years and over",Females,Obese Class II,17800
2004,Saskatchewan,"Total, 18 years and over",Females,Obese Class III,36400
2004,Saskatchewan,18 to 34 years,Both sexes,Total Population,204000
2004,Saskatchewan,18 to 34 years,Both sexes,Normal Weight,78700
2004,Saskatchewan,18 to 34 years,Both sexes,Overweight,85200
2004,Saskatchewan,18 to 34 years,Both sexes,Obese,29400
2004,Saskatchewan,18 to 34 years,Both sexes,Obese Class I,22300
2004,Saskatchewan,18 to 34 years,Males,Total Population,107900
2004,Saskatchewan,18 to 34 years,Males,Normal Weight,31300
2004,Saskatchewan,18 to 34 years,Males,Overweight,58000
2004,Saskatchewan,18 to 34 years,Females,Total Population,96100
2004,Saskatchewan,18 to 34 years,Females,Normal Weight,47400
2004,Saskatchewan,18 to 34 years,Females,Overweight,27200
2004,Saskatchewan,18 to 34 years,Females,Obese,15800
2004,Saskatchewan,18 to 34 years,Females,Obese Class I,10200
2004,Saskatchewan,18 to 24 years,Both sexes,Total Population,105200
2004,Saskatchewan,18 to 24 years,Both sexes,Normal Weight,51300
2004,Saskatchewan,18 to 24 years,Both sexes,Overweight,32000
2004,Saskatchewan,18 to 24 years,Males,Total Population,56500
2004,Saskatchewan,18 to 24 years,Males,Normal Weight,26800
2004,Saskatchewan,18 to 24 years,Females,Total Population,48800
2004,Saskatchewan,18 to 24 years,Females,Normal Weight,24500
2004,Saskatchewan,18 to 24 years,Females,Overweight,11600
2004,Saskatchewan,18 to 19 years,Both sexes,Total Population,39800
2004,Saskatchewan,18 to 19 years,Females,Total Population,13300
2004,Saskatchewan,20 to 24 years,Both sexes,Total Population,65500
2004,Saskatchewan,20 to 24 years,Both sexes,Normal Weight,28100
2004,Saskatchewan,20 to 24 years,Both sexes,Overweight,24000
2004,Saskatchewan,20 to 24 years,Males,Total Population,30000
2004,Saskatchewan,20 to 24 years,Females,Total Population,35500
2004,Saskatchewan,25 to 34 years,Both sexes,Total Population,98700
2004,Saskatchewan,25 to 34 years,Both sexes,Normal Weight,27400
2004,Saskatchewan,25 to 34 years,Both sexes,Overweight,53200
2004,Saskatchewan,25 to 34 years,Both sexes,Obese,15700
2004,Saskatchewan,25 to 34 years,Males,Total Population,51400
2004,Saskatchewan,25 to 34 years,Males,Overweight,37600
2004,Saskatchewan,25 to 34 years,Females,Total Population,47300
2004,Saskatchewan,25 to 34 years,Females,Normal Weight,22900
2004,Saskatchewan,25 to 34 years,Females,Overweight,15600
2004,Saskatchewan,35 to 44 years,Both sexes,Total Population,151800
2004,Saskatchewan,35 to 44 years,Both sexes,Normal Weight,41800
2004,Saskatchewan,35 to 44 years,Both sexes,Overweight,54600
2004,Saskatchewan,35 to 44 years,Both sexes,Obese,55400
2004,Saskatchewan,35 to 44 years,Males,Total Population,71200
2004,Saskatchewan,35 to 44 years,Females,Total Population,80600
2004,Saskatchewan,35 to 44 years,Females,Obese,35500
2004,Saskatchewan,45 to 64 years,Both sexes,Total Population,203700
2004,Saskatchewan,45 to 64 years,Both sexes,Normal Weight,59000
2004,Saskatchewan,45 to 64 years,Both sexes,Overweight,62600
2004,Saskatchewan,45 to 64 years,Both sexes,Obese,79700
2004,Saskatchewan,45 to 64 years,Both sexes,Obese Class I,50200
2004,Saskatchewan,45 to 64 years,Males,Total Population,106000
2004,Saskatchewan,45 to 64 years,Males,Normal Weight,27300
2004,Saskatchewan,45 to 64 years,Males,Overweight,35600
2004,Saskatchewan,45 to 64 years,Males,Obese,43200
2004,Saskatchewan,45 to 64 years,Males,Obese Class I,26400
2004,Saskatchewan,45 to 64 years,Females,Total Population,97700
2004,Saskatchewan,45 to 64 years,Females,Normal Weight,31800
2004,Saskatchewan,45 to 64 years,Females,Overweight,27100
2004,Saskatchewan,45 to 64 years,Females,Obese,36500
2004,Saskatchewan,45 to 64 years,Females,Obese Class I,23900
2004,Saskatchewan,45 to 54 years,Both sexes,Total Population,120000
2004,Saskatchewan,45 to 54 years,Both sexes,Normal Weight,32900
2004,Saskatchewan,45 to 54 years,Both sexes,Overweight,33800
2004,Saskatchewan,45 to 54 years,Both sexes,Obese,51700
2004,Saskatchewan,45 to 54 years,Both sexes,Obese Class I,35400
2004,Saskatchewan,45 to 54 years,Males,Total Population,61500
2004,Saskatchewan,45 to 54 years,Females,Total Population,58500
2004,Saskatchewan,45 to 54 years,Females,Overweight,18300
2004,Saskatchewan,45 to 54 years,Females,Obese,23300
2004,Saskatchewan,45 to 54 years,Females,Obese Class I,17800
